OBJECTID,UNIT_ID,LMS_ID,PARK_NAME,PARK_LBL,ACCESS_TYP,RPT_ACRES,GIS_ACRES,AGNCY_NAME,AGNCY_LEV,AGNCY_TYP,AGNCY_WEB,MNG_AGENCY,COGP_TYP,NDS_AN_TYP,NEEDS_ANLZ,TKIT_SUM,AMEN_RPT,PRKINF_CND,AM_OPNSP,AM_TRLS,TRLS_MI,TENIS,BSKTB,BASEB,SOCCR,MPFLD,FITZN,SK8PK,PCNIC,PLGND,POOLS,SPPAD,DGPRK,GYM,COMCT,SNRCT,RSTRM,TOTAL_GOOD,TOTAL_FAIR,TOTAL_POOR,TYPE,CENTER_LAT,CENTER_LON,ADDRESS,CITY,ZIP,HOURS,PHONES,IS_COUNTY,Shape__Area,Shape__Length
978,6879,,Cahuenga Pass - Bubalo Open Space,Cahuenga Pass - Bubalo OS,Open Access,7.741,7.74119542,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12177103,-118.3431437,457 N Fairfax Ave,Los Angeles,90068,,,No,337205.1201,3110.501245
979,6880,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,0.385,0.38464606,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.11835006,-118.3262023,570 W Ave 26 #100,Los Angeles,90068,,,No,16755.11719,908.5747304
980,6881,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,2.695,2.69463425,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Pocket Park,Park < 5 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.12285078,-118.3244939,570 W Ave 26 #100,Los Angeles,90068,,,No,117377.7959,1759.752684
981,6882,,Lake Hollywood MRCA Open Space,Lake Hollywood MRCA OS,Open Access,0.325,0.32501359,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.11540245,-118.3321629,,Los Angeles,90068,,,No,14157.53613,565.9443343
982,6883,,Trebek Open Space,Trebek OS,Open Access,81.514,81.51219649,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.11074142,-118.3580775,Los Angeles,Los Angeles,90046,,,No,3550657.075,21555.6834
983,6884,,Briar Summit Open Space Preserve,Briar Summit OSP,Open Access,52.687,52.68554095,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.12455649,-118.3667936,Los Angeles,Los Angeles,90046,,,No,2294972.983,9203.861408
984,6885,,Unnamed site - Mountains Recreation and Conservation Authority, ,Open Access,0.045,0.04547941,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.107501,-118.3722302,570 W Ave 26 #100,Los Angeles,90046,,,No,1981.076172,212.0870654
985,6888,,Unnamed site - Santa Monica Mountains Conservancy, ,Open Access,4.287,4.28724232,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12081994,-118.3775064,,Los Angeles,90046,,,No,186751.5313,2123.320001
986,6889,,Unnamed site - Mountains Recreation and Conservation Authority, ,Open Access,0.674,0.67416271,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.11724971,-118.3749965,570 W Ave 26 #100,Los Angeles,90046,,,No,29366.41211,1177.115656
987,6890,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,0.191,0.19077052,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12044233,-118.3709771,570 W Ave 26 #100,Los Angeles,90046,,,No,8309.929688,365.3261151
988,6891,,Cahuenga Pass-Oakshire Open Space,Cahuenga Pass-Oakshire OS,Open Access,16.948,16.94762819,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.12675733,-118.3561911,,Los Angeles,90068,,,No,738235.7314,5305.775361
989,6892,,Unnamed site - Mountains Recreation and Conservation Authority, ,Unknown Access,0.675,0.67500798,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.1336349,-118.3671952,570 W Ave 26 #100,Los Angeles,90068,,,No,29403.22656,840.5466845
990,6893,,Castilian MRCA Open Space,Castilian MRCA OS,Open Access,0.273,0.2734545,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.11000263,-118.3437977,,Los Angeles,90068,,,No,11911.62891,479.5266438
991,6894,,Unnamed site - Mountains Recreation and Conservation Authority, ,Open Access,20.893,20.89236787,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.11609688,-118.3398498,570 W Ave 26 #100,Los Angeles,90068,,,No,910067.9014,7015.29224
992,6895,,Cahuenga Pass MRCA Open Space,Cahuenga Pass MRCA OS,Open Access,0.064,0.0636604,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12017239,-118.3445605,,Los Angeles,90068,,,No,2773.036133,241.9273338
993,6896,,Unnamed site - Mountains Recreation and Conservation Authority, ,Open Access,1.114,1.11376731,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Pocket Park,Park < 5 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.11593363,-118.3555105,570 W Ave 26 #100,Los Angeles,90046,,,No,48515.51074,1177.211816
995,6900,,Unnamed site - Mountains Recreation and Conservation Authority, ,Open Access,0.457,0.45733083,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.1232396,-118.340892,570 W Ave 26 #100,Los Angeles,90068,,,No,19921.24805,725.9688787
996,6901,,Mulholland Adjacent Open Space,Mulholland Adjacent OS,Open Access,0.277,0.27683032,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12713782,-118.3608573,Los Angeles,Los Angeles,90046,,,No,12058.67773,706.0820702
997,6902,,Elrita Bowl Adjacent Open Space,Elrita Bowl Adjacent OS,Open Access,0.26,0.26007848,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.1177109,-118.3729725,,Los Angeles,90046,,,No,11328.97266,442.4051724
998,6903,,Unnamed site - Mountains Recreation and Conservation Authority, ,Open Access,0.176,0.17575862,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.11695737,-118.3742029,570 W Ave 26 #100,Los Angeles,90046,,,No,7656.013672,347.9322792
999,6904,,Cahuenga Pass - Reeds/Farris Open Space,Cahuenga Pass - Reeds/Farris OS,Open Access,0.481,0.4809228,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Santa Monica Mountains Conservancy,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.1220998,-118.3413242,,Los Angeles,90068,,,No,20948.91016,967.1758045
1000,6905,23060,Laurel Canyon Park,Laurel Canyon Park,Open Access,23.442,23.44124701,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Poor,None,None,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,Local Park,34.12105098,-118.3796801,8260  Mulholland Dr,Los Angeles,90046,,(818) 766-8445,No,1021096.644,4326.549169
1001,6908,,Lake Hollywood Reservoir,Lake Hollywood Reservoir,No Public Access,223.423,223.4163245,"Los Angeles - Department of Water and Power, City of",City,City Agency,http://www.ladwp.com/,"Los Angeles - Department of Water and Power, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.12134752,-118.3315507,Hollywood Reservoir,Los Angeles,90068,,,No,9731976.185,20078.54894
1002,6909,23158,Runyon Canyon Park,Runyon Canyon Park,Open Access,133.105,133.1008057,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Regional Park,Regional Openspace,Yes,Yes,Yes,Poor,Present - Poor,Present - Poor,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Local Park,34.1119436,-118.3509326,2000  Fuller Ave,Los Angeles,90046,,(323) 666-5046,No,5797847.911,20808.66656
1003,6912,22934,Wattles Garden Park,Wattles Garden Park,Open Access,47.576,47.57427104,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Poor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.10782543,-118.3540566,1850 N Curson Ave,Los Angeles,90046,,(323) 969-9106,No,2072326.955,8961.420762
1004,6913,,Griffith Park (City of Los Angeles),Griffith Park,Open Access,4066.034,4065.883452,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Regional Park,Regional Park,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0,28,0,1,8,0,1,0,1,11,3,0,1,1,0,1,21,23,33,21,Regional Recreation Park,34.13547266,-118.298554,Griffith Park Dr,Los Angeles,90027,,(323) 913-4688,No,177109174.8,199801.1237
1007,6916,23213,North Atwater Park,N. Atwater Park,Open Access,5.367,5.36641612,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park 5 to 100 Acres,Yes,Yes,Yes,Not Reported,Not Reported,Not Reported,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,3,2,Local Park,34.13223474,-118.2722876,3900  Chevy Chase Dr,Los Angeles,90039,,(323) 664-6611,No,233760.1514,2188.903046
1008,6917,25330,Arroyo Seco,Arroyo Seco,Open Access,4.886,4.88572053,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.09563521,-118.2034178,Arroyo Seco Pkwy,Los Angeles,90031,,,No,212821.1357,6630.437883
1009,6918,22864,Glenhurst Park,Glenhurst Park,Open Access,0.294,0.29405669,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Local Park,34.11022183,-118.2527737,2932  Glenhurst Ave,Los Angeles,90039,,(213) 847-0926,No,12809.05859,468.9156758
1010,6919,,Elysian Valley Gateway Park,Elysian Valley Gateway Park,Open Access,0.319,0.31911918,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Pocket Park,Park < 5 Acres,Yes,Yes,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.10296839,-118.2430628,Los Angeles River Greenway Trail,Los Angeles,90039,,,No,13900.77734,669.3095351
1011,6920,71593,Rio de Los Angeles SP,Rio de Los Angeles SP,Open Access,54.773,54.77201013,California Department of Parks and Recreation,State,State Agency,http://www.parks.ca.gov/,California Department of Parks and Recreation,Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Good,0,2,4,2,3,1,0,0,1,1,0,1,0,0,0,0,1,4,10,2,Local Park,34.10083762,-118.2381695,1900 N San Fernando Rd,Los Angeles,90065,,,No,2385859.215,13289.03001
1012,6921,,Steelhead Park,Steelhead Park,No Public Access,0.219,0.21905975,Santa Monica Mountains Conservancy,State,State Agency,http://www.smmc.ca.gov,Mountains Recreation and Conservation Authority,Park Node,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.08680192,-118.2289197,Los Angeles,Los Angeles,90031,,,No,9542.204102,552.9455261
1013,6923,,Los Angeles River Center and Gardens,Los Angeles River Ctr. and Gardens,Open Access,6.69,6.68997551,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.08504448,-118.2248421,570 W Ave 26 #100,Los Angeles,90065,,,No,291414.1709,2609.518742
1014,6924,,Confluence Park,Confluence Park,No Public Access,0.401,0.40110019,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.08191922,-118.2256316,Los Angeles,Los Angeles,90065,,,No,17471.85645,613.3818473
1015,6925,,Egret Park,Egret Park,No Public Access,0.055,0.05513822,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Park Node,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.08419639,-118.2284029,Los Angeles,Los Angeles,90031,,,No,2401.8125,329.1618805
1016,6926,,Oso Park,Oso Park,Open Access,0.21,0.21036706,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Park Node,Park < 5 Acres,Yes,Yes,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.08547196,-118.2295154,Los Angeles,Los Angeles,90031,,,No,9163.552734,580.48664
1017,6927,2606,Downey Playground and Rec. Center,Downey Playground and Rec. Ctr.,Open Access,4.514,4.5134494,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Neighborhood Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,4,1,Local Park,34.07068537,-118.2229882,1772  Spring St,Los Angeles,90031,,(323) 225-7100,No,196605.0635,2905.849856
1019,6929,23502,Arroyo Seco Park (City of Los Angeles),Arroyo Seco Park,Open Access,63.188,63.18612328,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,2,1,5,1,Local Park,34.11253266,-118.1786341,5566 Via Marisol,Los Angeles,90042,,(213) 485-4833,No,2752376.522,30046.42609
1021,6931,23543,Ernest E Debs RP,Ernest E Debs RP,Open Access,318.565,318.5578808,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Regional Park,Regional Park,Yes,Yes,Yes,Fair,Present - Fair,Present - Fair,0,0,0,1,0,2,0,0,2,1,0,0,0,0,1,1,4,2,7,3,Regional Recreation Park,34.09619735,-118.1946422,4235 Monterey Rd   ,Los Angeles,90032,,(213) 485-5054,No,13876325.8,31940.15774
1022,6932,23446,Rose Hill Park,Rose Hill Park,Open Access,20.51,20.50985373,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Regional Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.08632973,-118.195845,3606 Boundary Ave,Los Angeles,90032,,,No,893405.6533,6106.952071
1023,6935,23559,Sycamore Grove Park,Sycamore Grove Park,Open Access,15.047,15.04649543,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,2,1,4,Local Park,34.10024886,-118.2029118,4702  Figueroa St,Los Angeles,90042,,(323) 255-0370,No,655422.7217,4621.747998
1024,6937,23464,Heritage Square,Heritage Square,Open Access,8.426,8.42588539,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.08723143,-118.209897,3545 Pasadena Ave,Los Angeles,90031,,,No,367030.0986,4723.766339
1040,6958,23560,Eagle Rock Hillside Park,Eagle Rock Hillside Park,Open Access,19.216,19.21514677,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Regional Open Space,34.14921455,-118.2021205,Los Angeles,Los Angeles,90041,,,No,837008.4404,4182.866837
1041,6959,25061,Eagle Rock Reservoir,Eagle Rock Reservoir,No Public Access,64.118,64.11540583,"Los Angeles - Department of Water and Power, City of",City,City Agency,http://www.ladwp.com/,"Los Angeles - Department of Water and Power, City of",Not Analyzed,Not Analyzed,No,No,No,Not Reported,Not Reported,Not Reported,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Natural Areas,34.14706415,-118.1881936,Eagle Rock Reservoir,Los Angeles,90041,,,No,2792855.904,8505.456089
1043,6961,73951,Alatoree-Eagle Rock View Park,Alatorre- Eagle Rock View Park,Open Access,1.147,1.14743322,Mountains Recreation and Conservation Authority,Special District,Open Space District,http://www.mrca.ca.gov/,Mountains Recreation and Conservation Authority,Pocket Park,Park < 5 Acres,Yes,Yes,Yes,Fair,Present - Fair,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Local Park,34.14401603,-118.1840558,Los Angeles,Los Angeles,90041,,,No,49981.9873,1384.031683
1044,6962,2609,Eagle Rock Rec. Center,Eagle Rock Rec. Ctr.,Open Access,18.213,18.21179419,"Los Angeles, City of",City,City Agency,http://lacity.org/,"Los Angeles, City of",Community Park,Park 5 to 100 Acres,Yes,Yes,Yes,Fair,Present - Fair,Present - Poor,0,3,1,3,0,1,1,0,1,2,0,0,0,1,1,0,1,2,12,1,Local Park,34.14193416,-118.1881104,1100  Eagle Vista Dr,Los Angeles,90041,,(323) 257-6948,No,793302.5791,4806.25294
